route_id,segment_id,start_lat,start_lon,end_lat,end_lon,segment_length_km,total_route_length_km,rain_intensity,wind_speed,temperature,visibility,elevation,terrain_type,slope,road_type,traffic_risk_index,month,hour
c24d0225-a171-4fb2-b68a-5ee610db3d3c,7,13.795504934575737,76.88993737648127,13.603189346983358,76.91870790786716,21.60921195123131,216.0825804472361,7.44,33.4,33.4,9.4,293.4,hilly,3.47,highway,39,7,13
c24d0225-a171-4fb2-b68a-5ee610db3d3c,8,13.603189346983358,76.91870790786716,13.41087375939098,76.94747843925303,21.609575354068635,216.0825804472361,1.7,15.9,18.7,6.3,139.8,flat,1.74,highway,51,2,17
c24d0225-a171-4fb2-b68a-5ee610db3d3c,9,13.41087375939098,76.94747843925303,13.218558171798602,76.9762489706389,21.60993399720591,216.0825804472361,1.89,6.2,19.8,5.7,174.8,flat,1.76,highway,48,12,10
5fcde43e-5950-4c5c-8360-01a97fc9c802,0,29.19442279105356,96.87111762027455,29.809048301237215,96.00219842216413,108.36080877748806,1064.3133662868838,2.15,8.2,27.1,5.1,3212.7,mountainous,8.05,mountain,45,11,7
5fcde43e-5950-4c5c-8360-01a97fc9c802,1,29.809048301237215,96.00219842216413,30.423673811420866,95.13327922405371,107.96144734597864,1064.3133662868838,0.44,12.1,13.4,9.5,2177.1,mountainous,8.08,mountain,31,2,22
5fcde43e-5950-4c5c-8360-01a97fc9c802,2,30.423673811420866,95.13327922405371,31.03829932160452,94.26436002594329,107.55564469934147,1064.3133662868838,4.08,17.2,28.5,7.8,2588.8,mountainous,8.15,mountain,37,11,0
5fcde43e-5950-4c5c-8360-01a97fc9c802,3,31.03829932160452,94.26436002594329,31.65292483178817,93.39544082783287,107.14351550898687,1064.3133662868838,1.35,17.5,27.1,8.6,3326.3,mountainous,9.49,mountain,58,11,10
5fcde43e-5950-4c5c-8360-01a97fc9c802,4,31.65292483178817,93.39544082783287,32.26755034197183,92.52652162972245,106.7251772918916,1064.3133662868838,4.16,14.4,29.5,4.6,3181.3,mountainous,11.37,mountain,29,10,5
5fcde43e-5950-4c5c-8360-01a97fc9c802,5,32.26755034197183,92.52652162972245,32.88217585215548,91.65760243161203,106.3007504468458,1064.3133662868838,0.25,8.6,16.6,7.4,3401.3,mountainous,14.69,rural,37,1,20
5fcde43e-5950-4c5c-8360-01a97fc9c802,6,32.88217585215548,91.65760243161203,33.49680136233913,90.78868323350162,105.87035829177597,1064.3133662868838,4.44,4.8,29.8,10.6,1889.5,mountainous,6.07,mountain,61,10,18
5fcde43e-5950-4c5c-8360-01a97fc9c802,7,33.49680136233913,90.78868323350162,34.111426872522784,89.9197640353912,105.43412710212297,1064.3133662868838,14.67,14.3,27.4,0.6,1551.4,mountainous,11.21,mountain,73,8,10
5fcde43e-5950-4c5c-8360-01a97fc9c802,8,34.111426872522784,89.9197640353912,34.726052382706435,89.05084483728078,104.99218615028747,1064.3133662868838,0.62,15.0,15.3,7.8,2393.0,mountainous,8.15,mountain,44,12,15
5fcde43e-5950-4c5c-8360-01a97fc9c802,9,34.726052382706435,89.05084483728078,35.340677892890085,88.18192563917036,104.54466774613762,1064.3133662868838,2.45,2.0,27.4,6.8,2472.5,mountainous,14.24,mountain,35,10,2
2f16ea10-858f-4d51-80d6-829fcb13f191,0,27.020072768631067,83.36064507339066,27.331594470025593,83.03865252140763,47.05760025739331,467.7583412655203,3.74,15.6,29.2,9.1,930.4,mountainous,13.2,mountain,34,10,0
2f16ea10-858f-4d51-80d6-829fcb13f191,1,27.331594470025593,83.03865252140763,27.643116171420118,82.7166599694246,46.99714794824125,467.7583412655203,0.03,13.9,13.9,3.4,569.6,hilly,5.53,highway,20,1,3
2f16ea10-858f-4d51-80d6-829fcb13f191,2,27.643116171420118,82.7166599694246,27.954637872814644,82.39466741744157,46.936154390553874,467.7583412655203,0.76,7.1,14.7,9.5,525.5,hilly,5.22,highway,29,12,14
2f16ea10-858f-4d51-80d6-829fcb13f191,3,27.954637872814644,82.39466741744157,28.26615957420917,82.07267486545854,46.87462469794955,467.7583412655203,1.08,13.6,14.8,7.2,516.4,hilly,4.92,highway,44,1,20
2f16ea10-858f-4d51-80d6-829fcb13f191,4,28.26615957420917,82.07267486545854,28.577681275603695,81.75068231347551,46.81256404647622,467.7583412655203,0.3,18.2,34.9,10.7,1767.7,mountainous,8.91,mountain,58,5,18
2f16ea10-858f-4d51-80d6-829fcb13f191,5,28.577681275603695,81.75068231347551,28.889202976998224,81.42868976149248,46.74997767475001,467.7583412655203,0.66,7.7,32.2,7.0,2785.6,mountainous,8.53,mountain,60,3,19
2f16ea10-858f-4d51-80d6-829fcb13f191,6,28.889202976998224,81.42868976149248,29.20072467839275,81.10669720950945,46.686870884091775,467.7583412655203,14.21,17.0,28.4,5.3,3489.5,mountainous,11.69,mountain,48,9,1
2f16ea10-858f-4d51-80d6-829fcb13f191,7,29.20072467839275,81.10669720950945,29.512246379787275,80.78470465752642,46.62324903866752,467.7583412655203,4.63,38.7,27.9,4.7,1617.9,mountainous,7.94,rural,44,7,20
2f16ea10-858f-4d51-80d6-829fcb13f191,8,29.512246379787275,80.78470465752642,29.8237680811818,80.46271210554339,46.55911756562244,467.7583412655203,0.18,13.0,13.9,5.7,1203.8,mountainous,10.54,rural,38,1,19
2f16ea10-858f-4d51-80d6-829fcb13f191,9,29.8237680811818,80.46271210554339,30.135289782576326,80.14071955356036,46.494481955218625,467.7583412655203,1.13,5.4,31.0,10.3,3434.0,mountainous,10.06,mountain,64,4,18
946a2b98-d7a0-495f-99f0-d880eed44ae7,0,21.163559976677703,70.56804570675882,21.880359067519066,72.729574473254,237.37078684895954,2319.387830716541,2.09,11.3,33.4,5.3,343.4,hilly,4.88,highway,30,10,7
946a2b98-d7a0-495f-99f0-d880eed44ae7,1,21.880359067519066,72.729574473254,22.597158158360433,74.89110323974919,236.31543206764348,2319.387830716541,0.47,10.9,20.8,5.3,325.4,hilly,2.82,highway,32,12,13
946a2b98-d7a0-495f-99f0-d880eed44ae7,2,22.597158158360433,74.89110323974919,23.3139572492018,77.05263200624437,235.22791926400157,2319.387830716541,2.17,30.6,32.9,10.8,375.8,hilly,5.27,highway,48,9,9
946a2b98-d7a0-495f-99f0-d880eed44ae7,3,23.3139572492018,77.05263200624437,24.030756340043162,79.21416077273955,234.10848609496978,2319.387830716541,0.33,5.5,33.2,8.8,679.2,mountainous,7.49,rural,28,4,13
946a2b98-d7a0-495f-99f0-d880eed44ae7,4,24.030756340043162,79.21416077273955,24.747555430884525,81.37568953923473,232.95737850314464,2319.387830716541,0.63,11.7,33.0,5.6,1028.4,mountainous,11.75,mountain,36,5,14
946a2b98-d7a0-495f-99f0-d880eed44ae7,5,24.747555430884525,81.37568953923473,25.46435452172589,83.53721830572991,231.77485080951757,2319.387830716541,1.34,5.1,30.8,11.7,527.8,hilly,5.59,highway,33,5,6
946a2b98-d7a0-495f-99f0-d880eed44ae7,6,25.46435452172589,83.53721830572991,26.181153612567257,85.69874707222509,230.5611658130877,2319.387830716541,18.78,22.8,28.6,5.4,811.2,mountainous,8.22,mountain,60,8,6
946a2b98-d7a0-495f-99f0-d880eed44ae7,7,26.181153612567257,85.69874707222509,26.89795270340862,87.86027583872027,229.31659489784306,2319.387830716541,1.48,14.8,16.9,6.0,476.9,hilly,2.04,highway,35,2,15
946a2b98-d7a0-495f-99f0-d880eed44ae7,8,26.89795270340862,87.86027583872027,27.614751794249983,90.02180460521545,228.04141814763886,2319.387830716541,5.81,18.1,26.6,1.2,704.3,mountainous,8.6,mountain,67,6,17
946a2b98-d7a0-495f-99f0-d880eed44ae7,9,27.614751794249983,90.02180460521545,28.33155088509135,92.18333337171063,226.73592446954132,2319.387830716541,1.98,6.0,31.3,10.1,464.0,hilly,2.18,highway,51,4,18
cb273e6d-c573-4fea-a5c9-f7bc069c16ad,0,21.220824008790427,71.25569186003436,20.87066775278497,71.07646620977113,43.150022321904395,432.3039100042005,13.17,32.2,33.9,3.8,62.4,flat,1.37,highway,45,9,4
cb273e6d-c573-4fea-a5c9-f7bc069c16ad,1,20.87066775278497,71.07646620977113,20.520511496779516,70.89724055950789,43.168743278587215,432.3039100042005,0.3,4.6,38.6,10.8,31.9,flat,1.37,highway,42,4,10
cb273e6d-c573-4fea-a5c9-f7bc069c16ad,2,20.520511496779516,70.89724055950789,20.17035524077406,70.71801490924467,43.18719844387194,432.3039100042005,1.07,13.3,20.9,8.7,164.0,flat,1.59,highway,30,1,1
cb273e6d-c573-4fea-a5c9-f7bc069c16ad,3,20.17035524077406,70.71801490924467,19.820198984768606,70.53878925898144,43.20538540301241,432.3039100042005,1.61,10.8,18.0,8.1,294.5,hilly,3.92,highway,30,2,14
cb273e6d-c573-4fea-a5c9-f7bc069c16ad,4,19.820198984768606,70.53878925898144,19.470042728763147,70.3595636087182,43.22330177923492,432.3039100042005,0.3,2.3,19.6,8.8,88.9,flat,0.28,highway,20,2,23
cb273e6d-c573-4fea-a5c9-f7bc069c16ad,5,19.470042728763147,70.3595636087182,19.119886472757692,70.18033795845497,43.2409452339205,432.3039100042005,12.67,38.1,32.3,5.7,39.2,flat,1.0,highway,45,8,6
cb273e6d-c573-4fea-a5c9-f7bc069c16ad,6,19.119886472757692,70.18033795845497,18.769730216752237,70.00111230819174,43.25831346677871,432.3039100042005,14.64,20.2,32.8,7.3,243.8,hilly,4.94,highway,46,6,11
cb273e6d-c573-4fea-a5c9-f7bc069c16ad,7,18.769730216752237,70.00111230819174,18.41957396074678,69.82188665792852,43.27540421601374,432.3039100042005,0.89,12.8,32.7,6.9,229.5,hilly,3.15,highway,31,11,11
cb273e6d-c573-4fea-a5c9-f7bc069c16ad,8,18.41957396074678,69.82188665792852,18.069417704741326,69.64266100766528,43.2922152584951,432.3039100042005,17.95,34.0,30.4,7.0,26.2,flat,1.47,highway,51,9,14
cb273e6d-c573-4fea-a5c9-f7bc069c16ad,9,18.069417704741326,69.64266100766528,17.71926144873587,69.46343535740205,43.308744409912485,432.3039100042005,1.02,6.8,20.6,9.1,216.0,hilly,5.75,highway,49,12,17
